KUNSTI-prográmmii	2.0000
dutkansdepartementta	2.0000
hálddašaguovllu	2.0000
Sámeriektlávdegoddái	2.0000
rulea	2.0000
dutkanprošektti	2.0000
Politidirektoráhta	2.0000
sápme-laččat	2.0000
329_01	2.0000
334_72	2.0000
340_75	2.0000
341_01	2.0000
sierragirjerájus	2.0000
stahttinbargui	2.0000
Nasovnnalaš	2.0000
Njávddamis	2.0000
bušetteret	2.0000
águ	2.0000
sámegielmateriália	2.0000
earágielat	2.0000
sátnedárkkistanprográmma	2.0000
Arkiiváigumuš	2.0000
riikaaarkivarai	2.0000
arkivii	2.0000
nahkkehit	2.0000
avisii	2.0000
Doaibmasjuolludusas	2.0000
girkogažáldagaid	2.0000
Davvi-sámegiel	2.0000
oahppofálaldagid	2.0000
bispmagotti	2.0000
báhppa-ja	2.0000
bispmagottis	2.0000
bárgá	2.0000
2_050	2.0000
880	2.0000
bargomihttomearri	2.0000
stáhtaens	2.0000
resološuvnnain	2.0000
departe-menttaiguin	2.0000
ráđđádallamatt	2.0000
čađa-huvvot	2.0000
Konsultašuvdnasprosedyrat	2.0000
ráđđadallat	2.0000
álgoálbmotgažáldagain	2.0000
dávviriikkkalaš	2.0000
Čállingoddeovddavástádus	2.0000
álgoálbmotsjulggaštusa	2.0000
šiehtadalla	2.0000
njukamánu	2.0000
moaittalas	2.0000
ovdánahttina	2.0000
samepolitihkka	2.0000
gažáldagaiguin	2.0000
Váldoulbmill	2.0000
pratihkálaš	2.0000
namma-duvvo	2.0000
diliiid	2.0000
kultuvraduogáža	2.0000
hálddašaguovlu	2.0000
sikkilda	2.0000
ovttasbargoskibir	2.0000
Oažžuhit	2.0000
plattforpmat	2.0000
Stáhtasministara	2.0000
ealáhusspolitihkain	2.0000
divvageahpedeapmi	2.0000
Davvi-Tromssá	2.0000
sankšonerejuvvui	2.0000
Ektuduvvo	2.0000
praktihkálaš	2.0000
Finnmárkuskommišuvnna	2.0000
Kultuvravuođustuvvon	2.0000
ulbmilalaš	2.0000
ovttasargu	2.0000
Seámmás	2.0000
dutkanáđđi	2.0000
dutkansprográmmii	2.0000
ruuvnnos	2.0000
ruuvdnii	2.0000
dutkansprográmmaid	2.0000
dutkansráđđái	2.0000
juohtui	2.0000
birgenláhkeiskkádeamis	2.0000
arktakaš	2.0000
ruđal	2.0000
iskkádeapmái	2.0000
Iskkádeapmi	2.0000
155,35	2.0000
Ramma	2.0000
ovdánahttinsfoandda	2.0000
našunálbušahta	2.0000
finanskomitea	2.0000
bušahtas	2.0000
rammajuolludusas	2.0000
Bušahttapoasttat	2.0000
diehtojuohkináŋgirušša	2.0000
Doarjjasortnega	2.0000
gelbboalšvuođaguovddážiin	2.0000
2,04	2.0000
julluda	2.0000
molssáevttolaš	2.0000
luonddugelbbolašvuohta	2.0000
realgelbbolašvuođa	2.0000
kvaliteahtatssihkkarastit	2.0000
iešruhtaduvvon	2.0000
biepmodeparte-menttas	2.0000
guovlludepartemeante	2.0000
880_000	2.0000
Deattuhuvvu	2.0000
bargii	2.0000
organišašuvnnaid	2.0000
kahpittalii	2.0000
kapittel	2.0000
760_000	2.0000
bušahttain	2.0000
kvártalas	2.0000
guovloovdanáhttindoaimmat	2.0000
juolluduit	2.0000
22_500	2.0000
goláhuvvo	2.0000
áhtanuššanstipeanddaid	2.0000
birgenláhkeiskkadeapmi	2.0000
Doaibmáplána	2.0000
čačat	2.0000
gelbblašvuođaguovddáža	2.0000
dearvvašmahttit	2.0000
ovddasmorašsdepartementa	2.0000
heahtesadji	2.0000
áittardardan-	2.0000
áŋgirušša	2.0000
mánáidsuodjalausa	2.0000
birraá	2.0000
rekrutterendoaibma	2.0000
appot	2.0000
lágiduvvuiu	2.0000
iešguđetágán	2.0000
nuoraidsorganisašuvnnaid	2.0000
UNG	2.0000
EUprográmmaid	2.0000
nuoraidfoanda	2.0000
rammaid	2.0000
45_146	2.0000
52_497	2.0000
99_132	2.0000
95_000	2.0000
92_500	2.0000
659	2.0000
ealáhusspolitihkalaš	2.0000
Boazodoallopoltihkalaš	2.0000
ekomomalaččat	2.0000
Fimmárkku	2.0000
rammaearvttuid	2.0000
heaittihanortnet	2.0000
heattihuvvo	2.0000
doarimmaheddjiid	2.0000
sierrra	2.0000
njuovvandoarjja	2.0000
Njuovvanedoarjja	2.0000
unnididedje	2.0000
boazodoallosšiehtadusas	2.0000
76.000	2.0000
gorŋgon	2.0000
boazoallit	2.0000
rammaeatvvuid	2.0000
Mearkkášahtti	2.0000
buohtástahtta	2.0000
586	2.0000
ovttadássášvuođapolitihka	2.0000
divvarievttalaš	2.0000
sohkabealovddasteapmi	2.0000
ovdánahttinfoandii	2.0000
buhtadusohcan	2.0000
Boazodoalloođđasat	2.0000
abonneanta	2.0000
ásahuvvun	2.0000
mearkaregisttár	2.0000
26.000	2.0000
váikkuhuhangaskaoamit	2.0000
njuolgga-dusrievdademiid	2.0000
juohkooráijiid	2.0000
gáibibiduvvo	2.0000
duođáštit	2.0000
oččdit	2.0000
ođastuvvom	2.0000
earenoamažit	2.0000
fáddalaš	2.0000
ovttaráđiid	2.0000
árvoháhkansprográmma	2.0000
doarjjasortnegat	2.0000
hálddahusasa	2.0000
deapmái	2.0000
Boazodoallus	2.0000
sihkkarasta	2.0000
iskkádeami	2.0000
gelbbolaš-vuođa	2.0000
háhkanfoanda	2.0000
mearriduvvu	2.0000
strategiat	2.0000
2005’stáhtábušeahta	2.0000
kultturmuitofágalaš	2.0000
kultturbirrasiid	2.0000
divodus	2.0000
kultturmuitolága	2.0000
forvaltningstjeneste	2.0000
Kopi-	2.0000
distribusjonsservice	2.0000
publiksjonsbestilling@ft.dep.no	2.0000
www.publikasjoner.dep.no	2.0000
-_2179	2.0000
10/05	2.0000
-_1000	2.0000
STÁHTAMINISTARII	2.0000
rádjeprošeakta	2.0000
outtasbarggu	2.0000
Souma	2.0000
Ráisá	2.0000
Oarje-Suopma	2.0000
Volanen	2.0000
Vanhanen	2.0000
-_2003	2.0000
loahppačoahkkin	2.0000
Káregasnjárggas	2.0000
oassalasttii	2.0000
Máŋgá	2.0000
lihkkostit	2.0000
Ritva	2.0000
25_3	2.0000
eisválddiide	2.0000
riikkarájád	2.0000
giellaaoahpahus	2.0000
duollomeannudeapmi	2.0000
lonahallami	2.0000
telegulahallama	2.0000
álgahuvvon	2.0000
olbmuidgaskkasaš	2.0000
suomaugrálaš	2.0000
Dulkonnbálvalusaid	2.0000
galggeše	2.0000
prošeassat	2.0000
doahttlit	2.0000
Berrelivčči	2.0000
áiugumušain	2.0000
deaivvademit	2.0000
almennfaglig	2.0000
yrkesfaglig	2.0000
báberhivvodat	2.0000
skjemabyråkrati	2.0000
ránjjásuohkaniiguin	2.0000
dohkkehet	2.0000
áigetabealla	2.0000
ovttasbargoplána	2.0000
leiskoler	2.0000
falástallanbeaivi	2.0000
guimmiiset	2.0000
´doaluide	2.0000
guimmideaset	2.0000
ieaža	2.0000
habut	2.0000
dárgogielat	2.0000
válljeláhkai	2.0000
válljefága	2.0000
Somames	2.0000
vuolga	2.0000
suomagieala	2.0000
ektun	2.0000
ásahuvvošivvčči	2.0000
Kyrkby	2.0000
Oassalastit	2.0000
univer	2.0000
oahpponeavvokonfereánsa	2.0000
burebut	2.0000
oahpahusdiibmolohku	2.0000
ohppid	2.0000
oahpaheddjiidejoatkkaoapu	2.0000
halddašaneiseváldi	2.0000
oahpahusčálli	2.0000
ovttasbargočoahkkimit	2.0000
gažaldaid	2.0000
ránjjáriiika	2.0000
ovttarbarget	2.0000
lagaid	2.0000
friddjavuođain-	2.0000
vuogatvuođain	2.0000
oahpahussosiálalaš	2.0000
Sullálaš	2.0000
váttisvuođaidguin	2.0000
oahpaheddjin	2.0000
oaneheabo	2.0000
vuođđoskuvlaoahpaheddjin	2.0000
dievasmahttan	2.0000
joatkaoahpuin	2.0000
1.-6	2.0000
oahpposurggin	2.0000
joatkaoahpahussii	2.0000
joatkaoahpu	2.0000
rustegiida	2.0000
ránjjá	2.0000
Oahphaheddjit	2.0000
easttagin	2.0000
jagid	2.0000
258.000	2.0000
mielddusávnnas	2.0000
AV	2.0000
Anaraš	2.0000
anaraš	2.0000
oktasašbuvttadeapmi	2.0000
terminologiijaovttasbargu	2.0000
návcccaide	2.0000
friidja	2.0000
medborgarinstituhtta	2.0000
sullálaš	2.0000
gaskaneasvuođa	2.0000
njulggaduslaš	2.0000
sirdan	2.0000
surggin	2.0000
buohcciidivššus	2.0000
Gilbbesjávrii	2.0000
jietnageavahan	2.0000
inceastaguovddáš	2.0000
dearvvašvuođastašeuvnnaiguin	2.0000
screeningsrutiinnat	2.0000
boahkuhanprográmma	2.0000
dearvvašvuođadivššohat	2.0000
ovttasbargovugit	2.0000
jorttamordoibmi	2.0000
vahkuloahppa	2.0000
milde	2.0000
hávalasas	2.0000
goappasnai	2.0000
Nuorggamis	2.0000
nuoraidpsykiahtralaš	2.0000
likkedávdda	2.0000
ortopeda	2.0000
kardiologa	2.0000
spesialistdoavttirguovddážis	2.0000
liikedoavttir	2.0000
gastroenterologa	2.0000
20-120	2.0000
spesialistadoavttir	2.0000
´ain	2.0000
gaskkaneas	2.0000
ungdomsteam	2.0000
PNT	2.0000
NMP	2.0000
álggahi	2.0000
Ulmil	2.0000
guovddášbuohcciviissui	2.0000
šállošahtii	2.0000
rávisobmuid	2.0000
ambulánsadoaibmagoddi	2.0000
liigeossodat	2.0000
oanehisáiggedikšu	2.0000
dikšumi	2.0000
heahtedikšu	2.0000
narkotihkamirkuid	2.0000
pasieantain	2.0000
FPA	2.0000
oadjedoaimmahahkii	2.0000
boazalmasvuođajávkami	2.0000
lámisvuhti-	2.0000
buozalmasvuođadieđáhus	2.0000
penšuvdnagažaldat	2.0000
fálhit	2.0000
oadjodivvadaga	2.0000
dulkont	2.0000
dulkonnrustegat	2.0000
ipmrdit	2.0000
báhkodanvuogi	2.0000
stuktuvrrat	2.0000
eahppečielggasin	2.0000
rikkaviidosaš	2.0000
buohcooadju	2.0000
oadjekontuvrra	2.0000
buovccesáhtuheddjin	2.0000
veadjetmahttun	2.0000
Suopmalaččat	2.0000
nammi	2.0000
dohpaga	2.0000
suopmalaččaid	2.0000
haddedihtomielalašvuohta	2.0000
oadjedoaimmahaga	2.0000
Näätämäs	2.0000
manaidruktui	2.0000
grunntrygghetsnemnd	2.0000
Venenkenttã	2.0000
Nuorggámis	2.0000
ollášuhttii	2.0000
Nuorggám	2.0000
rikkaid	2.0000
eisveválddit	2.0000
36/1973	2.0000
bairgiid	2.0000
skuvlaaigi	2.0000
diškui	2.0000
doarjagi	2.0000
1128/1996	2.0000
dulkonjumi	2.0000
diškut	2.0000
siinguin	2.0000
dulkonma	2.0000
Rádjerastá	2.0000
Hámmirfestii	2.0000
elfápmosihkarvuohta	2.0000
DBE	2.0000
politibiret	2.0000
Rescure	2.0000
SAR	2.0000
biraslihkohisvuohta	2.0000
meahccebuollin	2.0000
bivda	2.0000
suohkniid	2.0000
sihkarsttašii	2.0000
sáhttaši	2.0000
seastašiivččii	2.0000
heahteguovddášdoaibma	2.0000
2001-2006	2.0000
Ambulanse	2.0000
Sea_King	2.0000
Sea-king	2.0000
doaktariid	2.0000
Hahtedillái	2.0000
asymetralaš	2.0000
vuorri	2.0000
gádjunguovddáš	2.0000
politijjaoahppu	2.0000
bálvvain	2.0000
heahtedieđáhusbálvalus	2.0000
vuhtiiválda	2.0000
eatagiid	2.0000
AMK-guovddáš	2.0000
buohccivisuide	2.0000
gádvnan	2.0000
heahtenummirvierru	2.0000
buollinláhka	2.0000
geatnegahttojovvui	2.0000
olmmošlohkkui	2.0000
meaerriduvvui	2.0000
oassevirgehaččat	2.0000
gádjuninstituhttas	2.0000
FBK	2.0000
hárjehallandeaivvadeapmi	2.0000
vuoibmas	2.0000
earenomášdoappariid	2.0000
doappariiguin	2.0000
Norgga_beale	2.0000
941.13	2.0000
doapparvearru	2.0000
báikkái	2.0000
birasvahagat	2.0000
EUnjuolggadusat	2.0000
rádjerastá	2.0000
átnojuvvon	2.0000
biokomposta	2.0000
sláji	2.0000
nálášuhttima	2.0000
nálášuhttin	2.0000
kompostrenstašuvdna	2.0000
oljoriggodat	2.0000
interregprošeavttaid	2.0000
interreg-prošeakta	2.0000
prošeaktahoavda	2.0000
konturbáiki	2.0000
PohjoisLapin	2.0000
aleyhteisön	2.0000
kuntayhtymäs	2.0000
berráigeahččá	2.0000
jođihanjoavku	2.0000
skohtermatkit	2.0000
ovttasdahttojuvvon	2.0000
arctiska	2.0000
kilen	2.0000
Luosto	2.0000
Matkailu	2.0000
dagahait	2.0000
suorggádatfitnodagat	2.0000
mátkefálaldat	2.0000
suorggádatberošteddjiide	2.0000
máinnasoffelaččaide	2.0000
mátkealáhusas	2.0000
Juhls	2.0000
duolle	2.0000
Skeankkat	2.0000
Gaver	2.0000
hyhtta	2.0000
Gilbesjávri	2.0000
fitnodatdoibmi	2.0000
eallimi	2.0000
huksengálvu	2.0000
huksenbálvalus	2.0000
entreprenørabarggut	2.0000
skotervuodjima	2.0000
internasjonaliserenprogrammaid	2.0000
skohtermátkkalaččaide	2.0000
márkanastindoallu	2.0000
márkanastindoalut	2.0000
matkošteaddjit	2.0000
máhcet	2.0000
lassiárvidivada	2.0000
duollovuogádat	2.0000
gálvvuuid	2.0000
duollamearrádusaid	2.0000
duollui	2.0000
Lassiárvodivda	2.0000
EUdásis	2.0000
lášmadahttit	2.0000
riikarája	2.0000
eallinkvaliteahtta	2.0000
kultturmuittut	2.0000
árbovirolaš	2.0000
čázádaha	2.0000
infrastruktuvri	2.0000
birasgahttemi	2.0000
ovttasdahttojuvvo	2.0000
rámmamearádus	2.0000
2000/60/EU	2.0000
birasgáhttenláhka	2.0000
mearráduvvot	2.0000
čáhceoaivvuš	2.0000
rádjejuvvon	2.0000
oivoža	2.0000
Durtnosjohka	2.0000
TE	2.0000
meahcceguovddáš	2.0000
oaivvušguovlluid	2.0000
lunddulaš	2.0000
váikkusat	2.0000
čielggademi	2.0000
Earrat	2.0000
čuovvolandáhpi	2.0000
čáhcehivvodat	2.0000
čáhcegearraga	2.0000
darkilit	2.0000
čáhcceriggodagat	2.0000
goase	2.0000
biergohaddi	2.0000
gáibiduvvodit	2.0000
riikkagaskkasaš	2.0000
ovttasdahttet	2.0000
gevahusa	2.0000
áŋggirdemit	2.0000
márkanfievrradoaimmaid	2.0000
buvttagárgideapmi	2.0000
márkanfievrideapmái	2.0000
sáhttasii	2.0000
buvttaorganisašuvdna	2.0000
ruhtajuolludemin	2.0000
EU-mearrádus	2.0000
optihkalaš	2.0000
digitala	2.0000
juogadanfierpmádat	2.0000
sajadaga	2.0000
guovluide	2.0000
olbmmošlogu	2.0000
komersiálalaš	2.0000
sihkarrastta	2.0000
røntgengovva	2.0000
deahkka	2.0000
jurddešit	2.0000
geassan	2.0000
Murmánski	2.0000
dáhkiidit	2.0000
gulahallanvejolašvuohta	2.0000
telefovdnafierpmádat	2.0000
váldoneahtta	2.0000
modem	2.0000
diehtojuohkinteknihkkalaš	2.0000
gaskkasas	2.0000
dihtorfirpmádagaid	2.0000
ovttasbarga	2.0000
neahttastruktuvra	2.0000
fiiberneahtta	2.0000
Guovllupolitihkkalaččat	2.0000
Finnmárkkui	2.0000
Finnmárkky	2.0000
elfápmofitnodat	2.0000
fiibeoptihkkalaš	2.0000
allagealddamástaide	2.0000
jurddešat	2.0000
Davvioarje	2.0000
energiijaváráiduhttimi	2.0000
jurddešanvuohki	2.0000
dihtorjjohtolaga	2.0000
Polarnet	2.0000
Nordøstpassasjen	2.0000
jurddešuvvon	2.0000
Čahccesullu	2.0000
Polarnettain	2.0000
goalastit	2.0000
Internasjonal	2.0000
ođđaáigahas	2.0000
mátkkalaččaid	2.0000
Finnair	2.0000
heaittihi	2.0000
Eeanodahkii	2.0000
Söder	2.0000
Airline	2.0000
fáldagaid	2.0000
beakkalmasvuhtii	2.0000
astoáiggevejolašvuohta	2.0000
earáliigásvuohta	2.0000
smávvagirdigittide	2.0000
suorggádaga	2.0000
ovdanahttašvččii	2.0000
´ii	2.0000
váldoluodda	2.0000
seagga	2.0000
Rommsas	2.0000
Durtnosleagi	2.0000
Tornedalsrådet	2.0000
E8	2.0000
stuorrat	2.0000
váldoluottaa	2.0000
oljobohkaguovlluide	2.0000
earáliggásvuohta	2.0000
Nordkáhppi	2.0000
riikkarája	2.0000
Eanadoaga	2.0000
Norggabelde	2.0000
davvikalohtii	2.0000
tavuođain	2.0000
doaresoktavođa	2.0000
Riebanjohka	2.0000
Gihttel	2.0000
Hammasduoddara	2.0000
Leammi	2.0000
Fjällappland	2.0000
Njunnasis	2.0000
´in	2.0000
Girkonjárkka	2.0000
Báhčaveailagi	2.0000
Vätseri	2.0000
muorraindustriiji	2.0000
čielgagduvvon	2.0000
luoddaplána	2.0000
johtolahakii	2.0000
slájat	2.0000
gyro	2.0000
rádjebearráigeahčču	2.0000
referansefealta	2.0000
mátkeealáhusplánen	2.0000
arealavugiid	2.0000
čázádatbealde	2.0000
dikšunbargut	2.0000
rádjegávppašeapmi	2.0000
gielddaássi	2.0000
divodemit	2.0000
Alaköngäs	2.0000
gáddebivdobáiki	2.0000
njuoggát	2.0000
Alaköngäsis	2.0000
bivdoturisma	2.0000
Duollostastihkain	2.0000
52,1_%	2.0000
billa	2.0000
111400	2.0000
guorbmebillat	2.0000
25,8_%	2.0000
3435	2.0000
fástmmásta	2.0000
Geađgeluoppal	2.0000
Njávdáná	2.0000
Luottamielde	2.0000
barggahusgažaldat	2.0000
forbund	2.0000
kuntayhtymä	2.0000
rapporttas	2.0000
vejolaw	2.0000
Rájarasta	2.0000
ovttasabrgoprošeakta	2.0000
Sámedikkiit	2.0000
oassalastindásiid	2.0000
báikálaš	2.0000
eiveválddin	2.0000
ohppitlohkku	2.0000
dáhkitdit	2.0000
evttohusso	2.0000
vuoibmáduvvot	2.0000
Eáláhusdoaima	2.0000
máŋgageavahusplána	2.0000
rádjerasta	2.0000
guovddaáeiseválddiide	2.0000
ovttasgeavaheapmái	2.0000
rájarásata	2.0000
doiabmabijuin	2.0000
bet	2.0000
1999/200	2.0000
KU6	2.0000
rskr.1999/2000:69	2.0000
ma..il	2.0000
celkojuvvoi	2.0000
njunnosis	2.0000
molssašumi	2.0000
árvvoštallojuvvoi	2.0000
durdnosleagi	2.0000
ma..á	2.0000
luohttamuša	2.0000
olbmoid	2.0000
Eahpe-vealaheapmi	2.0000
vuoste	2.0000
ásahuvvoi	2.0000
bargogaskkusteapmi	2.0000
restaurá	2.0000
gaealáhusas	2.0000
vákšujeaddji	2.0000
ilmmuheamiid	2.0000
Diskriminering	2.0000
oaidninčiehka	2.0000
olbmoin	2.0000
hálddahuseiseváldi	2.0000
guoskkášii	2.0000
Mälarguovllu	2.0000
orjješsápmi	2.0000
guovttegieloahpahus	2.0000
vákšunbargu	2.0000
guovttegieloahpahusa	2.0000
buoridadan	2.0000
sátnebá	2.0000
kkuin	2.0000
sáddenlohpi	2.0000
chibgillii	2.0000
prográmmadoaimmaheapmi	2.0000
unntloguálbmogiidda	2.0000
kulturáigečála	2.0000
Romálaš	2.0000
eahpevirggalaš	2.0000
Riksdagens	2.0000
Tryckeriexpedition	2.0000
08-786_58_10	2.0000
www.regeringen.se/sb	2.0000
d/1483/a/12607	2.0000
álbmotváldi	2.0000
www.sametinget.se	2.0000
www.sverigefi	2.0000
durdnosleagilaččaid	2.0000
www.str-t.com	2.0000
www.riksforbundetroma.se	2.0000
Judiska	2.0000
Centralrådet	2.0000
www.jf-stockholm.org	2.0000
www.sweblul.se	2.0000
www.manskligarattigheter.gov.se	2.0000
álbmotlihkadus	2.0000
08-405_10_00	2.0000
vxl	2.0000
103_33	2.0000
eksempláraid	2.0000
08-405_10	2.0000
08-20_27_34	2.0000
registrator@justice.ministry.se	2.0000
XBS	2.0000
Grafi	2.0000
dieđahančállosa	2.0000
FRIDDJENMEARRÁDUSAT	2.0000
giittussárdni	2.0000
18.10.	2.0000
čáppášit	2.0000
juryai	2.0000
láttán	2.0000
meaddil	2.0000
vatnat	2.0000
minohiin	2.0000
sátneduojár	2.0000
čiekŋalasvuhtii	2.0000
sáttomeahcci	2.0000
Alter	2.0000
muhtun_láhkai	2.0000
skandinava	2.0000
eangalasgillii	2.0000
govvageavaheapmi	2.0000
girjjálašvuođadutki	2.0000
Vizenor	2.0000
Vázzinlági	2.0000
buorranaddat	2.0000
jaskkodahttit	2.0000
distribusjon	2.0000
publikasjonsbestilling@dss.dep.no	2.0000
analfabetisma	2.0000
ollašuhttojuvvvon	2.0000
gieldaideaset	2.0000
doaibmaplánaáigodat	2.0000
gielddavisti	2.0000
VIIDDIS	2.0000
GUHKESÁIGÁSAŠ	2.0000
ÁŊGIRUŠŠAN	2.0000
SÁMEGIELAIGUIN	2.0000
Sámepolithkka	2.0000
meining	2.0000
giellaoahpahuspolitihkka	2.0000
oahpaheaddjelohku	2.0000
oapposajiid	2.0000
master-dássásaš	2.0000
oahpaheddjioahpus	2.0000
hálddašandáhpi	2.0000
ovddasvástádusoktavuohta	2.0000
gáhttejupmi	2.0000
servadahttindepartemeanta	2.0000
surggiidrasttideaddji	2.0000
prošeaktaohcci	2.0000
42,75	2.0000
stoahkangiella	2.0000
lážáldaga	2.0000
SÁMEGIELAID	2.0000
OTNÁŠ	2.0000
upmesámegiella	2.0000
oktogiellan	2.0000
guovllud	2.0000
giellamolsunproseassa	2.0000
HUMBOLDT-UNIVERSITEHTA	2.0000
DAVVI-EUROHPA	2.0000
INSTITUHTTA	2.0000
BERLIINNAS	2.0000
upmesámegiela	2.0000
Ume	2.0000
Pite	2.0000
Documentation	2.0000
Project	2.0000
morfofonologalaš	2.0000
alternašuvnnain	2.0000
1474	2.0000
2339	2.0000
997	2.0000
2354	2.0000
984	2.0000
komentejuvvon	2.0000
njeadjan	2.0000
3055	2.0000
2542	2.0000
vuosttasgieallan	2.0000
njealjegeardásaš	2.0000
415_%	2.0000
MAKKÁR	2.0000
VÁSÁHUSAT	2.0000
GIELLAEALÁSKAHTTIMIS	2.0000
RIIKKAIN	2.0000
MOATTI	2.0000
BUOLVVA	2.0000
ÁIGGI	2.0000
jábmejassii	2.0000
www.unesco.no	2.0000
irlándalaš	2.0000
iragállálaš	2.0000
njuohkánahttán	2.0000
iralaččaid	2.0000
iralaččain	2.0000
giellapedagoga	2.0000
ruonáeatnanlaš	2.0000
inuihttagiella	2.0000
maōrigiela	2.0000
maōriálbmogis	2.0000
Maōri-giella	2.0000
maōri-kultuvrra	2.0000
maōri-giela	2.0000
maoribearaš	2.0000
ođđavuohki	2.0000
Maōritge	2.0000
Franco	2.0000
geallagiela	2.0000
keltalaš	2.0000
čáhjehii	2.0000
ovccilogi	2.0000
walisalaččain	2.0000
Eaŋgalánddas	2.0000
mediagiella	2.0000
ruonáeatnangiella	2.0000
hawaii-giella	2.0000
Árvesjávri	2.0000
Suorsa	2.0000
Vualčir	2.0000
Älvdalen	2.0000
vánhenolmmoš	2.0000
Luvlieluspái	2.0000
www.samediggi.se/4009	2.0000
formulára	2.0000
válljodatárvvoštallamat	2.0000
mánáidgárd	2.0000
mieldeváikkuhussii	2.0000
servvoštallangiella	2.0000
oáhpahusa	2.0000
julevsámegieal	2.0000
MÁRKOMÁNÁK	2.0000
MÁNÁIDGÁRDI	2.0000
ovddasástádus	2.0000
válljodaga	2.0000
ángiruššanáigodahkii	2.0000
máhttobuoridanruhta	2.0000
kontántadoarjaga	2.0000
boađusjuvssat	2.0000
doaibmamuščálus	2.0000
gáiddosoahpahanneavvuiguin	2.0000
gáiddosoahpaheami	2.0000
skuvliiálgimii	2.0000
RØROS-SÁMI	2.0000
orgainiserejuvvon	2.0000
vás	2.0000
geatnegavuođaid	2.0000
soahpahmuša	2.0000
dáruiduhttinpolithkka	2.0000
oahphusfálaldaga	2.0000
julesámegielas	2.0000
VUOĐĐUDAN	2.0000
FYLKKASUOHKAN	2.0000
Máhttodepartemanta	2.0000
alfabehttenprošeavtta	2.0000
dutkanmáilbmi	2.0000
dutkamaiid	2.0000
veterinearaallaskuvla	2.0000
máŋggadássásaš	2.0000
Doaibambidju	2.0000
ovdaságadoalli	2.0000
nuortalččat	2.0000
goltálaš	2.0000
2008-2010	2.0000
seammamállet	2.0000
ealáskahttindoaibmabidju	2.0000
njuohkánit	2.0000
synergibeavttu	2.0000
lahkaásahus	2.0000
giellanjuoggadusaid	2.0000
fidnomáhttu	2.0000
dulkadohkkehanortnet	2.0000
JOS	2.0000
ORGÁNA	2.0000
váidalaninstánsa	2.0000
buollinlágádus	2.0000
váktaortnet	2.0000
politiijaetáhta	2.0000
politiijaetáhtta	2.0000
riektesihkkarvuhtiii	2.0000
OVTTASRÁĐIID	2.0000
DIVTTASVUONA	2.0000
SUOHKANIIN	2.0000
Lohkmii	2.0000
oahapahussuorggi	2.0000
lážáldahkii	2.0000
návččaiguin	2.0000
erenoamášdearvvasvuođabálvalus	2.0000
Dearvvavuođafitnodagat	2.0000
gárihanfuolla	2.0000
bátnedearvvasvuođabálvalus	2.0000
barguimáhcahanbálvalus	2.0000
rádjaovttasbargu	2.0000
Dearvvasvođabargiid	2.0000
dearvvasvuođadirektoráhtta	2.0000
ovddidanossodat	2.0000
poliklinalaš	2.0000
rávvenfálaldat	2.0000
gárihandivššus	2.0000
2010_500_000	2.0000
dearvvasvuođaođastus	2.0000
divššohasdikšu	2.0000
joargalahttit	2.0000
neathttasiidui	2.0000
kapihttalsis	2.0000
čuovvolančuokkis	2.0000
bátnesuodjalus	2.0000
DVD-filbma	2.0000
skoađastit	2.0000
buresheivehuvvon	2.0000
bálvalusfáladagaiguin	2.0000
lágáid	2.0000
dearvvasvuođadeaivvadeapmi	2.0000
dearvvasvuođalaš	2.0000
oktovuohta	2.0000
buresloaktima	2.0000
Raportemis	2.0000
eahkedismállásat	2.0000
gittauvssaid	2.0000
Joatkeva	2.0000
GIRKU	2.0000
www.osko.no	2.0000
tillit	2.0000
ipmilbávalusteavsttaid	2.0000
vearrodiehtojuohkin	2.0000
ráŋggástussii	2.0000
promillaprográmma	2.0000
giddagasskuvla	2.0000
Ringe	2.0000
Justiisapartemeanta	2.0000
ovttasbarganoasálaš	2.0000
fáddádat	2.0000
soabahanjoavku	2.0000
poltitiijaovttadagain	2.0000
áššemeannudanprográmma	2.0000
eiseváldegieđahallan	2.0000
politiijaoahppu	2.0000
politiijaalmmái	2.0000
skuvliibeassama	2.0000
jahkebeallediehtu	2.0000
rekvisišuvdna	2.0000
ovdánanit	2.0000
terminologiijalistu	2.0000
hálddahusterminologiija	2.0000
LÁHKAGIELLA	2.0000
tearbmaráhkadanbargu	2.0000
dárogiel-sámegiel	2.0000
IKT-ovdáneapmi	2.0000
unversála	2.0000
anglo-amerihkálaš	2.0000
Boarraseappoš	2.0000
aiddofal	2.0000
Norgesglasset	2.0000
standárden	2.0000
VAI	2.0000
ÁLKIT	2.0000
2003.	2.0000
čállinmearkavuogádat	2.0000
fonetihkka	2.0000
lassereaidu	2.0000
sátnegirjjid	2.0000
albmohagas	2.0000
Mánáidáitariid	2.0000
unge	2.0000
hivvomediat	2.0000
VAHKKU	2.0000
GÁVPOGIS	2.0000
fállamassii	2.0000
borramuškursa	2.0000
máinnasboddu	2.0000
EAKTUDA	2.0000
BÁIKENAMA	2.0000
MEARRIDEAMI	2.0000
GÁIBIDUVVO	2.0000
OVDALGO	2.0000
SÁMEGIELALAŠ	2.0000
GEAIDNOGALBA	2.0000
CEGGEJUVVO	2.0000
galbá	2.0000
FRIDDJAFOANDAORTNET	2.0000
teáhterráđđi	2.0000
friddjafoanda	2.0000
NUORAID	2.0000
SIIDA	2.0000
videočuohpaldagaid	2.0000
proševttas	2.0000
